,original_language,movie,production_budget,worldwide_gross,studio,movie_id,original_title,start_year,runtime_minutes,genres,averagerating,numvotes
1604,en,Cars 3,"$175,000,000","$383,541,369",BV,tt3606752,Cars 3,2017,102.0,"Adventure,Animation,Comedy",6.8,59408
1605,en,Captain Underpants: The First Epic Movie,"$38,000,000","$126,577,874",Fox,tt2091256,Captain Underpants: The First Epic Movie,2017,89.0,"Action,Animation,Comedy",6.2,21903
1606,en,"Three Billboards Outside Ebbing, Missouri","$12,000,000","$160,191,915",FoxS,tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,115.0,"Crime,Drama",8.2,344047
1607,en,"Three Billboards Outside Ebbing, Missouri","$12,000,000","$160,191,915",FoxS,tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,115.0,"Crime,Drama",8.2,344047
1608,en,Jigsaw,"$10,000,000","$102,445,196",LGF,tt3348730,Jigsaw,2017,92.0,"Crime,Horror,Mystery",5.8,57184
1609,en,American Made,"$50,000,000","$135,569,212",Uni.,tt3532216,American Made,2017,115.0,"Action,Biography,Comedy",7.2,131043
1610,en,American Made,"$50,000,000","$135,569,212",Uni.,tt3532216,American Made,2017,115.0,"Action,Biography,Comedy",7.2,131043
1611,en,Gifted,"$7,000,000","$36,964,656",FoxS,tt3727750,Gifted,2018,,Documentary,7.0,7
1612,en,Gifted,"$7,000,000","$36,964,656",FoxS,tt4023894,Gipeuteodeu,2014,103.0,"Crime,Drama,Thriller",5.6,107
1613,en,Gifted,"$7,000,000","$36,964,656",FoxS,tt4481414,Gifted,2017,101.0,Drama,7.6,82426
1614,en,A Bad Moms Christmas,"$28,000,000","$127,710,550",STX,tt6359956,A Bad Moms Christmas,2017,104.0,"Adventure,Comedy",5.5,33056
1615,en,A Bad Moms Christmas,"$28,000,000","$127,710,550",STX,tt6359956,A Bad Moms Christmas,2017,104.0,"Adventure,Comedy",5.5,33056
1616,en,Despicable Me 3,"$75,000,000","$1,034,727,750",Uni.,tt3469046,Despicable Me 3,2017,89.0,"Adventure,Animation,Comedy",6.3,92580
1617,en,Lady Bird,"$10,000,000","$78,610,769",A24,tt4925292,Lady Bird,2017,94.0,"Comedy,Drama",7.4,177677
1618,en,Lady Bird,"$10,000,000","$78,610,769",A24,tt4925292,Lady Bird,2017,94.0,"Comedy,Drama",7.4,177677
1619,en,Logan Lucky,"$29,000,000","$44,264,271",BST,tt5439796,Logan Lucky,2017,118.0,"Comedy,Crime,Drama",7.0,105966
1620,en,Smurfs: The Lost Village,"$60,000,000","$197,578,586",Sony,tt2398241,Smurfs: The Lost Village,2017,90.0,"Adventure,Animation,Comedy",6.0,15612
1621,en,The Post,"$50,000,000","$179,748,880",Fox,tt6294822,The Post,2017,116.0,"Biography,Drama,History",7.2,108017
1622,en,The Post,"$50,000,000","$179,748,880",Fox,tt6294822,The Post,2017,116.0,"Biography,Drama,History",7.2,108017
1623,en,The Dark Tower,"$60,000,000","$113,461,527",Sony,tt1648190,The Dark Tower,2017,95.0,"Action,Adventure,Fantasy",5.7,107518
1624,en,American Assassin,"$63,000,000","$68,310,140",LGF,tt1961175,American Assassin,2017,112.0,"Action,Thriller",6.2,57793
1625,en,"I, Tonya","$11,000,000","$53,797,409",Neon,tt5580036,"I, Tonya",2017,120.0,"Biography,Comedy,Drama",7.5,141668
1626,en,"I, Tonya","$11,000,000","$53,797,409",Neon,tt5580036,"I, Tonya",2017,120.0,"Biography,Comedy,Drama",7.5,141668
1627,en,Darkest Hour,"$30,000,000","$150,807,172",Focus,tt4555426,Darkest Hour,2017,125.0,"Biography,Drama,History",7.4,136546
1628,en,Darkest Hour,"$30,000,000","$150,807,172",Focus,tt4555426,Darkest Hour,2017,125.0,"Biography,Drama,History",7.4,136546
1629,en,Pitch Perfect 3,"$45,000,000","$185,736,412",Uni.,tt4765284,Pitch Perfect 3,2017,93.0,"Comedy,Music",5.8,45127
1630,en,Pitch Perfect 3,"$45,000,000","$185,736,412",Uni.,tt4765284,Pitch Perfect 3,2017,93.0,"Comedy,Music",5.8,45127
1631,en,The Emoji Movie,"$50,000,000","$216,562,312",Sony,tt4877122,The Emoji Movie,2017,86.0,"Adventure,Animation,Comedy",3.2,47294
1632,en,The Foreigner,"$35,000,000","$140,783,360",STX,tt1615160,The Foreigner,2017,113.0,"Action,Thriller",7.0,81288
1633,en,The Foreigner,"$35,000,000","$140,783,360",STX,tt2170623,The Foreigner,2012,100.0,"Comedy,Romance",6.8,1526
1634,en,The Foreigner,"$35,000,000","$140,783,360",STX,tt1615160,The Foreigner,2017,113.0,"Action,Thriller",7.0,81288
1635,en,The Foreigner,"$35,000,000","$140,783,360",STX,tt2170623,The Foreigner,2012,100.0,"Comedy,Romance",6.8,1526
1636,en,Before I Fall,"$5,000,000","$18,945,682",ORF,tt1691916,Before I Fall,2017,98.0,"Drama,Fantasy,Mystery",6.4,39282
1637,en,The Snowman,"$35,000,000","$43,226,146",Uni.,tt1758810,The Snowman,2017,119.0,"Crime,Drama,Mystery",5.1,47890
1638,en,The Star,"$20,000,000","$62,758,010",Sony,tt4587656,The Star,2017,86.0,"Adventure,Animation,Comedy",6.1,5159
1639,en,The Space Between Us,"$30,000,000","$16,481,405",STX,tt3922818,The Space Between Us,2017,120.0,"Adventure,Drama,Romance",6.4,41031
1640,en,Baywatch,"$60,000,000","$175,863,783",Par.,tt1469304,Baywatch,2017,116.0,"Action,Comedy,Crime",5.6,137528
1641,en,Rough Night,"$20,000,000","$46,844,357",Sony,tt4799050,Rough Night,2017,101.0,"Comedy,Crime,Thriller",5.2,39447
1642,en,"Everything, Everything","$10,000,000","$61,603,136",WB,tt5001718,"Everything, Everything",2017,96.0,"Drama,Romance",6.4,26811
1643,en,It,"$35,000,000","$697,457,969",WB (NL),tt1396484,It,2017,135.0,"Horror,Thriller",7.4,359123
1644,en,It,"$35,000,000","$697,457,969",WB (NL),tt1396484,It,2017,135.0,"Horror,Thriller",7.4,359123
1645,en,Geostorm,"$100,000,000","$220,796,009",WB,tt1981128,Geostorm,2017,109.0,"Action,Sci-Fi,Thriller",5.3,78287
1646,en,Geostorm,"$100,000,000","$220,796,009",WB,tt1981128,Geostorm,2017,109.0,"Action,Sci-Fi,Thriller",5.3,78287
1647,en,Rings,"$25,000,000","$82,917,283",Par.,tt0498381,Rings,2017,102.0,"Drama,Horror,Mystery",4.5,34151
1648,en,The Disaster Artist,"$10,000,000","$28,717,667",A24,tt3521126,The Disaster Artist,2017,104.0,"Biography,Comedy,Drama",7.4,111737
1649,en,The Disaster Artist,"$10,000,000","$28,717,667",A24,tt3521126,The Disaster Artist,2017,104.0,"Biography,Comedy,Drama",7.4,111737
1650,en,"Roman J. Israel, Esq.","$22,000,000","$12,967,012",Sony,tt6000478,"Roman J. Israel, Esq.",2017,122.0,"Crime,Drama,Thriller",6.4,23632
1651,en,"Roman J. Israel, Esq.","$22,000,000","$12,967,012",Sony,tt6000478,"Roman J. Israel, Esq.",2017,122.0,"Crime,Drama,Thriller",6.4,23632
1652,en,Father Figures,"$25,000,000","$21,038,441",WB,tt1966359,Father Figures,2017,113.0,"Adventure,Comedy,Drama",5.5,14373
1653,en,Father Figures,"$25,000,000","$21,038,441",WB,tt2925960,Father Figures,2013,58.0,Documentary,6.8,102
1654,en,Father Figures,"$25,000,000","$21,038,441",WB,tt1966359,Father Figures,2017,113.0,"Adventure,Comedy,Drama",5.5,14373
1655,en,Father Figures,"$25,000,000","$21,038,441",WB,tt2925960,Father Figures,2013,58.0,Documentary,6.8,102
1656,en,The Big Sick,"$5,000,000","$53,972,860",LGF,tt5462602,The Big Sick,2017,120.0,"Comedy,Drama,Romance",7.6,104008
1657,en,Free Fire,"$10,000,000","$3,793,739",A24,tt4158096,Free Fire,2016,91.0,"Action,Comedy,Crime",6.4,35954
1658,en,Fifty Shades Darker,"$55,000,000","$381,398,492",Uni.,tt4465564,Fifty Shades Darker,2017,118.0,"Drama,Romance",4.6,81706
1659,en,A Ghost Story,"$100,000","$2,769,782",A24,tt6265828,A Ghost Story,2017,92.0,"Drama,Fantasy,Romance",6.8,46280
1660,en,The Florida Project,"$2,000,000","$11,295,324",A24,tt5649144,The Florida Project,2017,111.0,Drama,7.6,72193
1661,en,Diary of a Wimpy Kid: The Long Haul,"$22,000,000","$35,609,577",Fox,tt6003368,Diary of a Wimpy Kid: The Long Haul,2017,91.0,"Comedy,Family",4.4,5635
1662,en,Downsizing,"$68,000,000","$54,462,971",Par.,tt1389072,Downsizing,2017,135.0,"Drama,Sci-Fi",5.7,74815
1663,en,Downsizing,"$68,000,000","$54,462,971",Par.,tt1389072,Downsizing,2017,135.0,"Drama,Sci-Fi",5.7,74815
1664,en,Home Again,"$15,000,000","$37,336,874",ORF,tt2121286,Home Again,2012,104.0,Drama,6.6,360
1665,en,Home Again,"$15,000,000","$37,336,874",ORF,tt5719700,Home Again,2017,97.0,"Comedy,Drama,Romance",5.8,22614
1666,te,Baahubali 2: The Conclusion,"$30,000,000","$263,502,914",GrtIndia,tt4849438,Baahubali 2: The Conclusion,2017,167.0,"Action,Drama",8.3,65656
1667,en,Rock Dog,"$60,000,000","$24,148,488",LG/S,tt2822672,Rock Dog,2016,90.0,"Adventure,Animation,Comedy",5.9,3991
1668,en,Wish Upon,"$12,000,000","$23,477,345",BG,tt5322012,Wish Upon,2017,90.0,"Drama,Fantasy,Horror",5.0,14962
1669,en,Tulip Fever,"$25,000,000","$6,792,768",Wein.,tt0491203,Tulip Fever,2017,105.0,"Drama,History,Romance",6.2,15037
1670,en,The Bye Bye Man,"$7,400,000","$31,187,727",STX,tt4030600,The Bye Bye Man,2017,96.0,"Drama,Fantasy,Horror",4.3,17743
1671,en,Fist Fight,"$25,000,000","$40,286,416",WB (NL),tt3401882,Fist Fight,2017,91.0,Comedy,5.6,35136
1672,en,The House,"$40,000,000","$31,192,425",WB (NL),tt1961562,The House,2011,109.0,"Drama,Mystery,Thriller",4.6,50
1673,en,The House,"$40,000,000","$31,192,425",WB (NL),tt2408288,Jib,2011,72.0,Animation,7.3,58
1674,en,The House,"$40,000,000","$31,192,425",WB (NL),tt3425402,Huset,2016,90.0,Thriller,4.5,476
1675,en,The House,"$40,000,000","$31,192,425",WB (NL),tt4481514,The House,2017,88.0,"Comedy,Crime",5.6,33365
1676,en,Lean on Pete,"$8,000,000","$2,455,027",A24,tt5340300,Lean on Pete,2017,121.0,"Adventure,Drama",7.2,8607
1677,en,Lean on Pete,"$8,000,000","$2,455,027",A24,tt5340300,Lean on Pete,2017,121.0,"Adventure,Drama",7.2,8607
1678,en,Collide,"$29,200,000","$5,466,698",ORF,tt1230120,Collide,2010,,Action,5.5,12
1679,en,Collide,"$29,200,000","$5,466,698",ORF,tt2126235,Collide,2016,99.0,"Action,Crime,Thriller",5.7,13288
1680,en,The Nut Job 2: Nutty by Nature,"$40,000,000","$57,438,389",ORF,tt3486626,The Nut Job 2: Nutty by Nature,2017,91.0,"Adventure,Animation,Comedy",5.5,4820
1681,en,Monster Trucks,"$125,000,000","$61,642,798",Par.,tt3095734,Monster Trucks,2016,104.0,"Action,Adventure,Comedy",5.7,13525
1682,en,Girls Trip,"$28,000,000","$140,886,353",Uni.,tt3564472,Girls Trip,2017,122.0,"Comedy,Drama",6.2,29321
1683,en,Just Getting Started,"$22,000,000","$6,756,412",BG,tt5721088,Just Getting Started,2017,91.0,"Action,Comedy",4.4,4829
1684,en,Just Getting Started,"$22,000,000","$6,756,412",BG,tt5721088,Just Getting Started,2017,91.0,"Action,Comedy",4.4,4829
1685,en,Stronger,"$30,000,000","$8,786,752",RAtt.,tt3881784,Stronger,2017,119.0,"Biography,Drama",7.0,33464
1686,en,Stronger,"$30,000,000","$8,786,752",RAtt.,tt5738152,Stronger,2017,125.0,Drama,6.8,22
1687,en,Stronger,"$30,000,000","$8,786,752",RAtt.,tt7130472,Stronger,2016,47.0,"Action,Sport",8.4,8
1688,en,Churchill,"$10,000,000","$7,582,196",Cohen,tt2674454,Churchill,2017,105.0,"Biography,Drama,History",6.3,12047
1689,en,Table 19,"$5,000,000","$4,620,399",FoxS,tt1412528,Table 19,2017,87.0,"Comedy,Drama,Romance",5.8,22751
1690,en,The Boss Baby,"$125,000,000","$510,878,762",Fox,tt3874544,The Boss Baby,2017,97.0,"Adventure,Animation,Comedy",6.3,93730
1691,en,All Eyez on Me,"$45,000,000","$54,876,855",LG/S,tt1666185,All Eyez on Me,2017,139.0,"Biography,Drama,Music",5.8,18541
1692,en,Patti Cake$,"$1,000,000","$1,471,090",FoxS,tt6288250,Patti Cake$,2017,109.0,"Drama,Music",6.7,8581
1693,en,City of Ghosts,"$17,500,000","$325,491",IFC,tt6333056,City of Ghosts,2017,92.0,"Documentary,War",7.4,2925
1694,en,All Saints,"$2,000,000","$5,941,994",Affirm,tt4663548,All Saints,2017,108.0,Drama,6.0,1220
1695,en,The Journey,"$500,000","$19,800",IFC,tt1627937,The Journey,2010,,Family,6.4,12
1696,en,The Journey,"$500,000","$19,800",IFC,tt3025936,The Journey,2014,112.0,"Adventure,Drama,Mystery",7.9,42
1697,en,The Journey,"$500,000","$19,800",IFC,tt3144678,The Journey,2014,103.0,"Comedy,Drama,Family",7.5,545
1698,en,The Journey,"$500,000","$19,800",IFC,tt4826674,The Journey,2016,94.0,Drama,6.6,1063
1699,en,The Journey,"$500,000","$19,800",IFC,tt6213758,The Journey,2017,82.0,"Drama,Thriller",6.3,124
1700,en,Anna,"$4,357,373","$1,200,000",VE,tt1715336,Anna,2013,99.0,"Drama,Mystery,Sci-Fi",6.5,19733
1701,en,Anna,"$4,357,373","$1,200,000",VE,tt3673036,Anna,2015,96.0,Drama,6.8,106
1702,en,Anna,"$4,357,373","$1,200,000",VE,tt3872918,Anna,2015,109.0,"Crime,Drama,Thriller",5.6,88
1703,en,Anna,"$4,357,373","$1,200,000",VE,tt4898888,Per amor vostro,2015,110.0,Drama,6.3,285
1704,en,Anna,"$4,357,373","$1,200,000",VE,tt6118134,Anna,2016,142.0,Biography,5.0,37
1705,en,Anna,"$4,357,373","$1,200,000",VE,tt6427854,Anna,2017,97.0,Horror,2.4,341
1706,en,Resident Evil: The Final Chapter,"$40,000,000","$314,101,190",SGem,tt2592614,Resident Evil: The Final Chapter,2016,107.0,"Action,Horror,Sci-Fi",5.6,74979
1707,en,Avengers: Infinity War,"$300,000,000","$2,048,134,200",BV,tt4154756,Avengers: Infinity War,2018,149.0,"Action,Adventure,Sci-Fi",8.5,670926
1708,en,Fantastic Beasts: The Crimes of Grindelwald,"$200,000,000","$652,220,086",WB,tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,134.0,"Adventure,Family,Fantasy",6.6,163151
1709,en,Ant-Man and the Wasp,"$130,000,000","$623,144,660",BV,tt5095030,Ant-Man and the Wasp,2018,118.0,"Action,Adventure,Comedy",7.1,244024
1710,en,Bumblebee,"$102,000,000","$465,195,589",Par.,tt4701182,Bumblebee,2018,114.0,"Action,Adventure,Sci-Fi",6.9,94155
1711,en,Mortal Engines,"$100,000,000","$85,287,417",Uni.,tt1571234,Mortal Engines,2018,128.0,"Action,Adventure,Fantasy",6.1,70193
1712,en,Deadpool 2,"$110,000,000","$786,680,557",Fox,tt5463162,Deadpool 2,2018,119.0,"Action,Adventure,Comedy",7.8,391735
1713,en,Aquaman,"$160,000,000","$1,146,894,640",WB,tt1477834,Aquaman,2018,143.0,"Action,Adventure,Fantasy",7.1,263328
1714,en,Bohemian Rhapsody,"$55,000,000","$894,985,342",Fox,tt1727824,Bohemian Rhapsody,2018,134.0,"Biography,Drama,Music",8.0,345466
1715,en,Incredibles 2,"$200,000,000","$1,242,520,711",BV,tt3606756,Incredibles 2,2018,118.0,"Action,Adventure,Animation",7.7,203510
1716,en,Green Book,"$23,000,000","$322,034,439",Uni.,tt6966692,Green Book,2018,130.0,"Biography,Comedy,Drama",8.3,204972
1717,en,Jurassic World: Fallen Kingdom,"$170,000,000","$1,305,772,799",Uni.,tt4881806,Jurassic World: Fallen Kingdom,2018,128.0,"Action,Adventure,Sci-Fi",6.2,219125
1718,en,On the Basis of Sex,"$20,000,000","$38,073,377",Focus,tt4669788,On the Basis of Sex,2018,120.0,"Biography,Drama",6.9,12083
1719,en,Peppermint,"$25,000,000","$51,800,758",STX,tt6850820,Peppermint,2018,101.0,"Action,Crime,Drama",6.5,35854
1720,en,The Meg,"$178,000,000","$529,530,715",WB,tt4779682,The Meg,2018,113.0,"Action,Horror,Sci-Fi",5.7,114042
1721,en,Mary Poppins Returns,"$130,000,000","$341,528,518",BV,tt5028340,Mary Poppins Returns,2018,130.0,"Comedy,Family,Fantasy",6.9,52103
1722,en,Ready Player One,"$150,000,000","$579,290,136",WB,tt1677720,Ready Player One,2018,140.0,"Action,Adventure,Sci-Fi",7.5,301660
1723,en,Sicario: Day of the Soldado,"$35,000,000","$75,885,196",Sony,tt5052474,Sicario: Day of the Soldado,2018,122.0,"Action,Crime,Drama",7.1,95650
1724,en,Solo: A Star Wars Story,"$275,000,000","$393,151,347",BV,tt3778644,Solo: A Star Wars Story,2018,135.0,"Action,Adventure,Fantasy",7.0,226243
1725,en,A Quiet Place,"$17,000,000","$334,522,294",Par.,tt6347308,A Quiet Place,2016,80.0,Documentary,6.6,18
1726,en,A Quiet Place,"$17,000,000","$334,522,294",Par.,tt6644200,A Quiet Place,2018,90.0,"Drama,Horror,Sci-Fi",7.6,305031
1727,en,The Favourite,"$15,000,000","$94,113,929",FoxS,tt5083738,The Favourite,2018,119.0,"Biography,Drama,History",7.6,116011
1728,en,The First Purge,"$13,000,000","$136,617,305",Uni.,tt6133466,The First Purge,2018,98.0,"Action,Horror,Sci-Fi",5.1,41741
1729,en,Creed II,"$50,000,000","$213,591,522",MGM,tt6343314,Creed II,2018,130.0,"Drama,Sport",7.2,72503
1730,en,Hotel Transylvania 3: Summer Vacation,"$65,000,000","$527,079,962",Sony,tt5220122,Hotel Transylvania 3: Summer Vacation,2018,97.0,"Adventure,Animation,Comedy",6.3,42299
1731,en,The Nutcracker and the Four Realms,"$132,900,000","$170,293,899",BV,tt5523010,The Nutcracker and the Four Realms,2018,99.0,"Adventure,Family,Fantasy",5.5,18734
1732,en,Smallfoot,"$80,000,000","$213,691,277",WB,tt6182908,Smallfoot,2018,96.0,"Adventure,Animation,Comedy",6.7,23295
1733,en,Skyscraper,"$125,000,000","$304,115,534",Uni.,tt5758778,Skyscraper,2018,102.0,"Action,Adventure,Thriller",5.8,81193
1734,en,Hereditary,"$10,000,000","$70,133,905",A24,tt7784604,Hereditary,2018,127.0,"Drama,Horror,Mystery",7.3,151571
1735,en,BlacKkKlansman,"$15,000,000","$93,017,335",Focus,tt7349662,BlacKkKlansman,2018,135.0,"Biography,Crime,Drama",7.5,149005
1736,en,Tomb Raider,"$90,000,000","$273,477,501",WB,tt1365519,Tomb Raider,2018,119.0,"Action,Adventure,Fantasy",6.3,163560
1737,en,The Darkest Minds,"$34,000,000","$38,361,428",Fox,tt4073790,The Darkest Minds,2018,104.0,"Action,Adventure,Drama",5.7,21340
1738,en,Kin,"$30,000,000","$10,096,821",LGF,tt2233624,Kin,2012,45.0,"Drama,Music",8.6,46
1739,en,Kin,"$30,000,000","$10,096,821",LGF,tt6017942,Kin,2018,102.0,"Action,Drama,Sci-Fi",5.7,9048
1740,en,The Equalizer 2,"$77,000,000","$190,453,132",Sony,tt3766354,The Equalizer 2,2018,121.0,"Action,Crime,Thriller",6.7,97963
1741,en,First Man,"$60,000,000","$105,203,825",Uni.,tt1213641,First Man,2018,141.0,"Biography,Drama,History",7.4,120009
1742,en,First Man,"$60,000,000","$105,203,825",Uni.,tt7027210,First Man,2017,92.0,Documentary,6.6,186
1743,en,Den of Thieves,"$30,000,000","$80,131,391",STX,tt1259528,Den of Thieves,2018,140.0,"Action,Crime,Drama",7.0,69648
1744,en,Instant Family,"$48,000,000","$119,736,188",Par.,tt7401588,Instant Family,2018,118.0,"Comedy,Drama",7.4,46728
1745,en,Fifty Shades Freed,"$55,000,000","$371,350,619",Uni.,tt4477536,Fifty Shades Freed,2018,105.0,"Drama,Romance,Thriller",4.5,43893
1746,en,Welcome to Marwen,"$45,000,000","$12,874,922",Uni.,tt3289724,Welcome to Marwen,2018,116.0,"Biography,Comedy,Drama",6.1,8920
1747,en,Blockers,"$21,000,000","$94,045,328",Uni.,tt2531344,Blockers,2018,102.0,Comedy,6.2,57142
1748,en,Upgrade,"$3,000,000","$16,553,285",BH Tilt,tt6499752,Upgrade,2018,100.0,"Action,Sci-Fi,Thriller",7.6,104978
1749,en,Upgrade,"$3,000,000","$16,553,285",BH Tilt,tt6739824,Upgrade,2016,,Drama,8.8,69
1750,en,Mile 22,"$35,000,000","$66,295,121",STX,tt4560436,Mile 22,2018,94.0,"Action,Adventure,Thriller",6.1,47862
1751,en,A Simple Favor,"$20,000,000","$97,628,717",LGF,tt7040874,A Simple Favor,2018,117.0,"Comedy,Crime,Drama",6.9,83338
1752,en,Widows,"$40,000,000","$73,866,088",Fox,tt1785670,Viudas,2011,100.0,"Comedy,Drama",6.3,484
1753,en,Widows,"$40,000,000","$73,866,088",Fox,tt4218572,Widows,2018,129.0,"Crime,Drama,Thriller",7.0,61615
1754,en,The Possession of Hannah Grace,"$6,000,000","$42,785,387",SGem,tt5734576,The Possession of Hannah Grace,2018,86.0,"Horror,Mystery,Thriller",5.2,11629
1755,en,Goosebumps 2: Haunted Halloween,"$35,000,000","$93,291,478",Sony,tt5664636,Goosebumps 2: Haunted Halloween,2018,90.0,"Adventure,Comedy,Family",5.6,11459
1756,en,The Commuter,"$40,000,000","$101,985,431",LGF,tt1590193,The Commuter,2018,105.0,"Action,Mystery,Thriller",6.3,83114
1757,en,Game Night,"$37,000,000","$117,378,084",WB (NL),tt2704998,Game Night,2018,100.0,"Action,Comedy,Crime",7.0,163279
1758,en,The Hate U Give,"$23,000,000","$35,067,665",Fox,tt5580266,The Hate U Give,2018,133.0,"Crime,Drama",7.3,17583
1759,en,Red Sparrow,"$69,000,000","$145,951,861",Fox,tt2873282,Red Sparrow,2018,140.0,"Action,Drama,Thriller",6.6,136738
1760,en,Crazy Rich Asians,"$30,000,000","$238,099,711",WB,tt3104988,Crazy Rich Asians,2018,120.0,"Comedy,Romance",7.0,96617
1761,en,Unfriended: Dark Web,"$1,000,000","$16,434,588",BH Tilt,tt4761916,Unfriended: Dark Web,2018,92.0,"Crime,Horror,Mystery",5.9,13822
1762,en,Destroyer,"$9,000,000","$3,681,096",Annapurna,tt7137380,Destroyer,2018,121.0,"Action,Crime,Drama",6.2,13683
1763,en,Can You Ever Forgive Me?,"$10,000,000","$11,752,387",FoxS,tt4595882,Can You Ever Forgive Me?,2018,106.0,"Biography,Comedy,Crime",7.2,29473
1764,en,Slender Man,"$10,000,000","$51,723,644",SGem,tt5690360,Slender Man,2018,93.0,"Horror,Mystery,Thriller",3.2,19650
1765,en,Slender Man,"$10,000,000","$51,723,644",SGem,tt5897302,Slender Man,2013,52.0,"Adventure,Comedy,Horror",5.9,32
1766,en,Suspiria,"$20,000,000","$7,034,615",Amazon,tt1034415,Suspiria,2018,152.0,"Fantasy,Horror,Mystery",6.8,37360
1767,en,Early Man,"$50,000,000","$45,285,890",LGF,tt4701724,Early Man,2018,89.0,"Adventure,Animation,Comedy",6.1,15882
1768,en,Second Act,"$15,700,000","$63,288,854",STX,tt2126357,Second Act,2018,103.0,"Comedy,Drama,Romance",5.8,13109
1769,en,Unsane,"$1,500,000","$14,244,931",BST,tt7153766,Unsane,2018,98.0,"Drama,Horror,Mystery",6.4,32049
1770,en,I Feel Pretty,"$32,000,000","$91,553,797",STX,tt6791096,I Feel Pretty,2018,110.0,"Comedy,Romance",5.4,39936
1771,en,Mary Queen of Scots,"$25,000,000","$46,734,733",Focus,tt1555069,Mary Queen of Scots,2013,119.0,"Biography,Drama,History",5.5,753
1772,en,Mary Queen of Scots,"$25,000,000","$46,734,733",Focus,tt2328900,Mary Queen of Scots,2018,124.0,"Biography,Drama,History",6.3,23866
1773,en,Insidious: The Last Key,"$10,000,000","$167,885,588",Uni.,tt5726086,Insidious: The Last Key,2018,103.0,"Horror,Mystery,Thriller",5.7,42154
1774,en,Peter Rabbit,"$50,000,000","$347,136,477",Sony,tt5117670,Peter Rabbit,2018,95.0,"Adventure,Animation,Comedy",6.6,27908
1775,en,"Love, Simon","$10,000,000","$65,520,633",Fox,tt5164432,"Love, Simon",2018,110.0,"Comedy,Drama,Romance",7.6,81575
